Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ),
209.7,39.9,29.4,28.5,26.7,71.1,2,0,38.7,39.86363636
209.8,39.9,29.4,28.5,26.7,70.8,1.9,0,38.7,39.88181818
209.9,39.7,29.2,28.4,26.7,71.1,2.2,0,38.7,39.88181818
210,39.8,29.3,28.5,26.7,70.8,2.2,0,38.7,39.88181818
210.1,39.8,29.3,28.5,26.7,71.3,2.2,0,38.7,39.89090909
210.2,39.9,29.4,28.4,26.8,70.5,1.9,0,38.7,39.9
210.3,40,29.5,28.6,26.9,70.7,2.2,0,38.7,39.9
210.4,40,29.5,28.6,26.9,71.1,1.9,0,38.7,39.90909091
210.5,39.9,29.3,28.5,26.7,70.8,2.4,0,38.7,39.93636364
210.6,40,29.3,28.5,26.8,70.8,2.4,0,38.7,39.95454545
210.7,40,29.3,28.5,26.8,71,2,0,38.9,39.97272727
210.8,39.9,29.4,28.5,26.8,71,1.9,0,38.9,39.99090909
210.9,40,29.4,28.6,26.7,71,2.2,0,38.9,39.99090909
211,40,29.4,28.6,26.7,70.8,1.9,0,38.9,39.99090909
211.1,40,29.2,28.5,26.7,70.8,2.4,0,38.9,40
211.2,40,29.2,28.5,26.7,71.1,2.5,0,38.9,39.98181818
211.3,40.1,29.4,28.5,26.8,71.1,3.3,0,38.9,39.96363636
211.4,40,29.3,28.5,26.7,70.8,2,0,38.9,39.98181818
211.5,40,29.3,28.5,26.7,70.8,2,0,38.9,39.99090909
211.6,40,29.4,28.7,26.8,71.1,2.4,0,38.9,40
211.7,39.8,29.3,28.4,26.6,70.4,2.2,0,38.9,39.99090909
211.8,39.8,29.3,28.4,26.6,71.3,2.2,0,39.1,39.98181818
211.9,40.1,29.3,28.7,26.7,71.1,2.2,0,39.1,39.97272727
212,40.1,29.3,28.7,26.7,71,1.9,0,39.1,39.96363636
212.1,40.1,29.5,28.6,26.9,69.9,2.4,0,39.1,39.95454545
212.2,39.9,29.3,28.4,26.7,70.2,2.2,0,39.1,39.95454545
212.3,39.9,29.3,28.4,26.7,71,2.7,0,39.1,39.97272727
212.4,40,29.3,28.6,26.8,71,2.2,0,39.1,39.99090909
212.5,39.9,29.3,28.5,26.6,71,2.2,0,39.1,39.98181818
212.6,39.9,29.3,28.5,26.6,70.5,1.6,0,39.1,39.98181818
212.7,40,29.3,28.6,26.8,70.4,2.5,0,39.1,39.98181818
212.8,40,29.3,28.5,26.7,70.8,2,0,39.3,39.99090909
212.9,40,29.3,28.5,26.7,71,2.7,0,39.3,40
213,40,29.3,28.5,26.7,70.8,2.2,0,39.3,40
213.1,40.1,29.4,28.6,26.8,70.4,2.4,0,39.3,40.01818182
213.2,40.1,29.4,28.6,26.8,70.7,2,0,39.3,40.03636364
213.3,40,29.3,28.5,26.8,71.3,1.9,0,39.3,40.03636364
213.4,40,29.3,28.5,26.8,70.5,2.4,0,39.3,40.02727273
213.5,40,29.5,28.6,26.8,70.5,2.4,0,39.3,40.01818182
213.6,40.1,29.4,28.6,26.8,71.4,-0.4,0,39.3,40.00909091
213.7,40.1,29.4,28.6,26.8,70.8,2,0,39.3,40
213.8,40,29.4,28.6,26.9,71,2.2,0,39.5,39.99090909
213.9,39.9,29.3,28.4,26.7,70.8,2,0,39.5,39.99090909
214,39.9,29.3,28.4,26.7,71,1.9,0,39.5,39.99090909
214.1,39.9,29.4,28.6,26.7,71.1,2.4,0,39.5,39.99090909
214.2,40,29.4,28.6,26.8,70.7,2.2,0,39.5,39.99090909
214.3,40,29.4,28.6,26.8,71.3,1.9,0,39.5,39.99090909
214.4,40,29.3,28.5,26.7,71.3,1.9,0,39.5,40.00909091
214.5,40,29.3,28.5,26.7,71,2.2,0,39.5,40.02727273
214.6,40,29.3,28.5,26.7,70.8,2,0,39.5,40.04545455
214.7,40.1,29.3,28.5,26.7,71.1,1.9,0,39.5,40.05454545
214.8,40.1,29.3,28.5,26.7,71.1,2,0,39.7,40.06363636
214.9,40.2,29.3,28.4,26.9,70.8,2,0,39.7,40.07272727
215,40.1,29.4,28.6,26.8,71,2,0,39.7,40.06363636
215.1,40.1,29.4,28.6,26.8,71.1,2.4,0,39.7,40.06363636
215.2,40,29.4,28.5,26.7,71.3,2,0,39.7,40.06363636
215.3,40.1,29.3,28.5,26.7,71.3,2,0,39.7,40.05454545
215.4,40.1,29.3,28.5,26.7,71,2.4,0,39.7,40.03636364
215.5,39.9,29.4,28.6,26.8,70.4,1.9,0,39.7,40.00909091
215.6,40,29.3,28.5,26.8,70.7,2.2,0,39.7,40.00909091
215.7,40,29.3,28.5,26.8,70.8,2,0,39.7,40.00909091
215.8,40,29.3,28.6,26.8,71,2.4,0,39.9,40.01818182
215.9,39.9,29.4,28.6,26.8,71.1,2.2,0,39.9,40.00909091
216,39.9,29.4,28.6,26.8,71.1,2.4,0,39.9,40.01818182
216.1,40.1,29.3,28.4,26.7,71,2,0,39.9,40.04545455
216.2,40.1,29.5,28.8,27,71.1,1.9,0,39.9,40.03636364
216.3,40.1,29.5,28.8,27,70.7,2,0,39.9,40.04545455
216.4,40,29.3,28.4,26.5,71.3,1.7,0,39.9,40.05454545
216.5,40.2,29.4,28.5,26.8,71,2.4,0,39.9,40.08181818
216.6,40.2,29.4,28.5,26.8,71.4,2.4,0,39.9,40.1
216.7,39.9,29.3,28.5,26.6,71.1,2.4,0,39.9,40.1
216.8,40.1,29.5,28.5,26.8,70.7,2.5,0,40.1,40.10909091
216.9,40.1,29.5,28.5,26.8,71.3,2.2,0,40.1,40.11818182
217,40.2,29.4,28.5,26.8,71.1,2,0,40.1,40.12727273
217.1,40.1,29.3,28.4,26.7,70.8,2.2,0,40.1,40.11818182
217.2,40.1,29.3,28.4,26.7,70.8,2.2,0,40.1,40.10909091
217.3,40.2,29.4,28.6,26.9,71.1,2.5,0,40.1,40.12727273
217.4,40.2,29.4,28.6,26.9,71.1,1.7,0,40.1,40.12727273
217.5,40.1,29.4,28.5,26.7,70.8,2,0,40.1,40.12727273
217.6,40.1,29.4,28.6,26.8,71.3,2.5,0,40.1,40.12727273
217.7,40.1,29.4,28.6,26.8,70.4,2,0,40.1,40.11818182
217.8,40.1,29.3,28.5,26.7,71.1,2.2,0,40.2,40.10909091
217.9,40.1,29.4,28.6,26.8,71,2,0,40.2,40.1
218,40.1,29.4,28.6,26.8,71,2.2,0,40.2,40.08181818
218.1,40.2,29.4,28.6,26.8,71,2.2,0,40.2,40.07272727
218.2,40,29.3,28.5,26.6,71.3,2.5,0,40.2,40.08181818
218.3,40,29.3,28.5,26.6,71,2.5,0,40.2,40.09090909
218.4,40.1,29.3,28.5,26.6,71.3,2.2,0,40.2,40.1
218.5,40,29.4,28.5,26.7,71.1,2.4,0,40.2,40.10909091
218.6,40,29.4,28.5,26.7,70.7,2,0,40.2,40.11818182
218.7,40.2,29.5,28.5,26.7,70.8,2.2,0,40.2,40.11818182
218.8,40.2,29.4,28.6,26.8,71,2,0,40.3,40.12727273
218.9,40.2,29.4,28.6,26.8,71.1,1.9,0,40.3,40.13636364
219,40.2,29.4,28.7,26.8,71.1,1.9,0,40.3,40.13636364
219.1,40.2,29.5,28.6,26.8,71.1,2.2,0,40.3,40.14545455
219.2,40.2,29.5,28.6,26.8,71,2.5,0,40.3,40.15454545
219.3,40.1,29.4,28.4,26.8,71,2.5,0,40.3,40.14545455
219.4,40.1,29.2,28.5,26.8,71.1,2.4,0,40.3,40.12727273
219.5,40.1,29.2,28.5,26.8,71,2,0,40.3,40.11818182
219.6,40.1,29.4,28.5,26.8,71,2.7,0,40.3,40.10909091
219.7,40.1,29.4,28.6,26.7,70.8,2,0,40.3,40.1
219.8,40.1,29.4,28.6,26.7,71.1,2.2,0,40.4,40.09090909
219.9,40,29.4,28.5,26.6,71.1,2.2,0,40.4,40.09090909
220,40.1,29.4,28.6,26.8,71.3,2,0,40.4,40.1
220.1,40.1,29.4,28.6,26.8,70.5,2.2,0,40.4,40.10909091
220.2,40.1,29.5,28.6,26.7,71,2.5,0,40.4,40.11818182
220.3,40.1,29.5,28.6,26.7,71.3,2.2,0,40.4,40.10909091
220.4,40.1,29.4,28.6,26.6,70.4,2,0,40.4,40.1
220.5,40.2,29.5,28.6,26.8,70.5,1.9,0,40.4,40.11818182
220.6,40.2,29.5,28.6,26.8,71.3,1.6,0,40.4,40.10909091
220.7,40.2,29.6,28.7,26.8,71.1,1.9,0,40.4,40.1
220.8,40,29.3,28.6,26.8,71.1,1.9,0,40.5,40.09090909
220.9,40,29.3,28.6,26.8,70.8,2.2,0,40.5,40.09090909
221,40.2,29.6,28.7,26.8,70.8,1.9,0,40.5,40.09090909
221.1,40,29.1,28.6,26.7,71,2,0,40.5,40.07272727
221.2,40,29.1,28.6,26.7,70.2,2.5,0,40.5,40.06363636
221.3,40,29.4,28.5,26.7,71,1.7,0,40.5,40.05454545
221.4,40.1,29.4,28.5,26.7,70.4,2.2,0,40.5,40.07272727
221.5,40.1,29.4,28.5,26.7,71.3,2.4,0,40.5,40.09090909
221.6,40,29.4,28.5,26.7,70.8,1.9,0,40.5,40.08181818
221.7,40.1,29.4,28.5,26.8,70.8,1.9,0,40.5,40.09090909
221.8,40.1,29.4,28.5,26.8,71,1.7,0,40.6,40.1
221.9,40.2,29.5,28.6,26.8,71.3,1.9,0,40.6,40.10909091
222,40.2,29.5,28.6,26.8,70.7,2,0,40.6,40.1
222.1,40.1,29.4,28.5,26.9,70.8,1.7,0,40.6,40.09090909
222.2,40.1,29.4,28.6,26.7,71.1,2.4,0,40.6,40.09090909
222.3,40.1,29.4,28.6,26.7,70.7,1.9,0,40.6,40.08181818
222.4,40.1,29.4,28.6,26.7,70.7,1.4,0,40.6,40.09090909
222.5,40,29.5,28.5,26.7,71,2,0,40.6,40.09090909
222.6,40,29.5,28.5,26.7,70.8,1.9,0,40.6,40.09090909
222.7,40,29.4,28.5,26.8,70.8,1.9,0,40.6,40.09090909
222.8,40,29.4,28.5,26.8,70.8,2,0,40.6,40.09090909
222.9,40.2,29.3,28.7,26.8,70.8,2.2,0,40.6,40.09090909
223,40.2,29.5,28.7,26.8,71.9,1.6,0,40.6,40.1
223.1,40.2,29.5,28.7,26.8,71.1,2.2,0,40.6,40.11818182
223.2,40.1,29.3,28.4,26.7,70.7,1.7,0,40.6,40.13636364
223.3,40.1,29.3,28.4,26.7,70.8,2.4,0,40.6,40.15454545
223.4,40.1,29.3,28.4,26.7,71,1.6,0,40.6,40.18181818
223.5,40.2,29.4,28.5,26.8,70.7,1.9,0,40.6,40.19090909
223.6,40.2,29.4,28.5,26.8,70.7,1.9,0,40.6,40.19090909
223.7,40.2,29.4,28.5,26.8,70.7,1.9,0,40.6,40.19090909
223.8,40.2,29.4,28.6,26.8,70.7,2.2,0,40.6,40.19090909
223.9,40.3,29.4,28.6,26.9,70.7,2,0,40.6,40.2
224,40.3,29.4,28.6,26.9,70.8,2.4,0,40.6,40.20909091
224.1,40.2,29.5,28.5,26.7,71,2,0,40.6,40.2
224.2,40.2,29.5,28.5,26.7,71,2.2,0,40.6,40.19090909
224.3,40.1,29.3,28.5,26.7,69.7,2.2,0,40.6,40.19090909
224.4,40.2,29.5,28.6,26.8,71.3,1.6,0,40.6,40.17272727
224.5,40.2,29.5,28.6,26.8,70.8,2,0,40.6,40.14545455
224.6,40.1,29.4,28.6,26.7,70.8,2,0,40.6,40.12727273
224.7,40.1,29.4,28.6,26.7,71.1,1.4,0,40.6,40.11818182
224.8,40.2,29.5,28.7,26.9,71.1,1.9,0,40.6,40.10909091
224.9,40,29.3,28.5,26.6,70.7,1.9,0,40.6,40.10909091
225,40,29.3,28.5,26.6,68.5,2,0,40.6,40.10909091
225.1,40.1,29.4,28.4,26.7,70.4,2,0,40.6,40.10909091
225.2,40.1,29.5,28.7,26.8,71.1,1.7,0,40.6,40.11818182
225.3,40.1,29.5,28.7,26.8,71.1,2,0,40.6,40.12727273
225.4,40.1,29.4,28.5,26.7,70.7,1.7,0,40.6,40.10909091
225.5,40.2,29.5,28.6,26.8,70.7,1.7,0,40.6,40.12727273
225.6,40.2,29.5,28.6,26.8,71.1,2.5,0,40.6,40.14545455
225.7,40.2,29.5,28.5,26.8,70.8,2.5,0,40.6,40.15454545
225.8,40.2,29.5,28.5,26.8,68.5,2.2,0,40.6,40.15454545
225.9,40,29.4,28.6,26.7,70.8,2.2,0,40.6,40.15454545
226,40.2,29.4,28.6,26.8,70.2,2.2,0,40.6,40.16363636
226.1,40.2,29.4,28.6,26.8,70.8,1.9,0,40.6,40.16363636
226.2,40.2,29.5,28.5,26.8,70.5,1.6,0,40.6,40.16363636
226.3,40.1,29.4,28.5,26.7,71,1.9,0,40.6,40.17272727
226.4,40.1,29.4,28.5,26.7,70.5,2,0,40.6,40.18181818
226.5,40.2,29.5,28.5,26.8,70.5,2,0,40.6,40.20909091
226.6,40.2,29.4,28.5,26.7,70.8,2,0,40.6,40.2
226.7,40.2,29.4,28.5,26.7,70.8,2.2,0,40.6,40.2
226.8,40.3,29.4,28.6,26.8,71.1,1.9,0,40.6,40.2
226.9,40.3,29.5,28.7,26.8,70.8,2.2,0,40.6,40.2
227,40.3,29.5,28.7,26.8,70.8,2,0,40.6,40.21818182
227.1,40.1,29.4,28.5,26.7,70.5,1.7,0,40.6,40.22727273
227.2,40.2,29.5,28.6,26.9,71.1,2.7,0,40.6,40.21818182
227.3,40.2,29.5,28.6,26.9,71,2.2,0,40.6,40.20909091
227.4,40.1,29.4,28.5,26.7,70.7,1.4,0,40.6,40.19090909
227.5,40.3,29.6,28.6,26.8,70.7,1.4,0,40.6,40.18181818
227.6,40.3,29.6,28.6,26.8,71.1,2.2,0,40.6,40.17272727
227.7,40.1,29.5,28.5,26.9,70.8,2.4,0,40.6,40.17272727
227.8,40.1,29.4,28.6,26.8,70.7,2.2,0,40.6,40.16363636
227.9,40.1,29.4,28.6,26.8,71.4,2.2,0,40.6,40.15454545
228,40.2,29.6,28.6,26.7,70.8,2.4,0,40.6,40.15454545
228.1,40.2,29.6,28.6,26.7,68.5,2.4,0,40.6,40.12727273
228.2,40.1,29.5,28.6,26.8,71,1.3,0,40.6,40.1
228.3,40.1,29.5,28.7,26.9,71.3,2,0,40.6,40.1
228.4,40.1,29.5,28.7,26.9,70.8,1.9,0,40.6,40.10909091
228.5,40.1,29.3,28.5,26.7,70.8,1.9,0,40.6,40.11818182
228.6,40,29.3,28.4,26.6,72.2,1.7,0,40.6,40.10909091
228.7,40,29.3,28.4,26.6,70.7,1.9,0,40.6,40.1
228.8,40.1,29.4,28.5,26.7,70.8,2.2,0,40.6,40.1
228.9,40.2,29.6,28.7,26.8,70.8,1.9,0,40.6,40.1
229,40.2,29.6,28.7,26.8,70.8,2,0,40.6,40.1
229.1,40.1,29.6,28.7,26.9,71,2.2,0,40.6,40.11818182
229.2,40.1,29.6,28.7,26.9,71,1.9,0,40.6,40.12727273
229.3,40.1,29.6,28.7,26.8,71.3,2.8,0,40.6,40.13636364
229.4,40.1,29.4,28.5,26.6,71.3,2.8,0,40.6,40.13636364
229.5,40.1,29.4,28.5,26.6,70.8,1.6,0,40.6,40.11818182
229.6,40.3,29.3,28.6,26.7,70.8,1.9,0,40.6,40.1
229.7,40.1,29.4,28.5,26.7,70.7,2.4,0,40.6,40.1
229.8,40.1,29.4,28.5,26.7,70.5,2.2,0,40.6,40.1
229.9,40.1,29.6,28.6,26.8,71.1,2.7,0,40.6,40.1
230,40,29.5,28.6,26.8,71,1.6,0,40.6,40.09090909
230.1,40,29.5,28.6,26.8,70.5,1.9,0,40.6,40.09090909
230.2,40.1,29.4,28.7,26.8,71,2,0,40.6,40.07272727
230.3,40.1,29.4,28.6,26.8,70.7,2.4,0,40.6,40.06363636
230.4,40.1,29.4,28.6,26.8,70.7,2.4,0,40.6,40.05454545
230.5,40,29.5,28.6,26.9,70.7,2.4,0,40.6,40.04545455
230.6,40.1,29.4,28.4,26.7,70.7,2.4,0,40.6,40.04545455
230.7,40.1,29.4,28.4,26.7,70.8,1.9,0,40.6,40.04545455
230.8,40,29.5,28.6,26.7,70.7,2,0,40.6,40.03636364
230.9,40,29.4,28.7,26.9,71,0.8,0,40.6,40.04545455
231,40,29.4,28.7,26.9,70.8,2,0,40.6,40.04545455
231.1,40,29.4,28.5,26.8,70.8,2.4,0,40.6,40.05454545
231.2,40,29.4,28.6,26.7,71.1,2,0,40.6,40.05454545
231.3,40,29.4,28.6,26.7,71.1,2,0,40.6,40.04545455
231.4,40.2,29.5,28.6,26.8,71,2.2,0,40.6,40.04545455
231.5,40.1,29.4,28.6,26.7,71.3,2.8,0,40.6,40.05454545
231.6,40.1,29.4,28.6,26.7,69.9,2.4,0,40.6,40.05454545
231.7,40.1,29.4,28.6,26.6,71,-0.4,0,40.6,40.05454545
231.8,40,29.4,28.6,26.7,71,2.2,0,40.6,40.06363636
231.9,40,29.4,28.6,26.7,71,2.5,0,40.6,40.05454545
232,40.1,29.4,28.6,26.7,71,1.7,0,40.6,40.02727273
232.1,40,29.4,28.5,26.7,70.7,2.4,0,40.6,40.01818182
232.2,40,29.4,28.5,26.7,70.7,2.4,0,40.6,40.00909091
232.3,40.1,29.5,28.6,26.8,71.1,2.2,0,40.6,40
232.4,39.9,29.4,28.5,26.7,71.3,2,0,40.6,39.99090909
232.5,39.9,29.4,28.5,26.7,70.5,2,0,40.6,39.99090909
232.6,40,29.5,28.6,26.7,71,1.9,0,40.6,39.98181818
232.7,40,29.5,28.7,26.9,71.3,2,0,40.6,39.98181818
232.8,40,29.5,28.7,26.9,71,2.4,0,40.6,39.98181818
232.9,39.9,29.5,28.6,26.8,70.5,1.9,0,40.6,39.98181818
233,40,29.5,28.6,26.8,71.3,1.6,0,40.6,39.99090909
233.1,40,29.5,28.6,26.8,71.3,1.6,0,40.6,40
233.2,40,29.5,28.5,26.8,71.4,1.9,0,40.6,40
233.3,40,29.5,28.5,26.8,71,2.4,0,40.6,39.99090909
233.4,40.1,29.5,28.6,26.8,70.8,2.2,0,40.6,39.98181818
233.5,40,29.5,28.6,26.8,70.8,1.4,0,40.6,39.99090909
233.6,40,29.5,28.6,26.8,71.1,2,0,40.6,39.99090909
233.7,40,29.6,28.6,26.8,71,2.4,0,40.6,39.99090909
233.8,39.9,29.4,28.6,26.7,70.8,2,0,40.6,39.98181818
233.9,39.9,29.4,28.6,26.7,71.1,2,0,40.6,39.98181818
234,40,29.5,28.6,26.9,71.1,2,0,40.6,39.97272727
234.1,40,29.5,28.6,26.8,71,2,0,40.6,39.97272727
234.2,40,29.5,28.6,26.8,70.5,2.2,0,40.6,39.97272727
234.3,39.9,29.5,28.6,26.9,70.4,2.2,0,40.6,39.97272727
234.4,40,29.4,28.6,26.7,71,2.4,0,40.6,39.99090909
234.5,40,29.4,28.6,26.7,70.7,2,0,40.6,40
234.6,40,29.6,28.7,26.8,70.5,2,0,40.6,40
234.7,40,29.6,28.6,26.8,70.8,2.2,0,40.6,40
234.8,40,29.6,28.6,26.8,71.3,2,0,40.6,40
234.9,40.1,29.6,28.6,26.8,71.1,2.2,0,40.6,40.00909091
235,40,29.6,28.7,26.8,70.8,2,0,40.6,40
235.1,40,29.6,28.7,26.8,71.1,2.5,0,40.6,39.99090909
235.2,40,29.4,28.7,26.8,70.7,2.2,0,40.6,39.99090909
235.3,40,29.4,28.7,26.8,71.3,1.7,0,40.6,39.98181818
235.4,40,29.6,28.7,26.9,70.7,2,0,40.6,39.97272727
235.5,39.9,29.5,28.6,26.8,70.7,1.6,0,40.6,39.93636364
235.6,39.9,29.5,28.6,26.8,71,1.7,0,40.6,39.90909091
235.7,40,29.4,28.6,26.8,70.7,1.7,0,40.6,39.90909091
235.8,39.9,29.4,28.6,26.7,71.6,1.9,0,40.6,39.9
235.9,39.9,29.4,28.6,26.7,71.6,1.9,0,40.6,39.89090909
236,39.7,29.4,28.5,26.6,70.8,1.9,0,40.6,39.88181818
236.1,39.7,29.4,28.5,26.6,70.8,2.5,0,40.6,39.87272727
236.2,40,29.5,28.7,26.9,70.5,2.2,0,40.6,39.88181818
236.3,39.9,29.5,28.6,26.8,70.5,2.2,0,40.6,39.88181818
236.4,39.9,29.5,28.6,26.8,70.8,1.7,0,40.6,39.89090909
236.5,39.9,29.5,28.6,26.8,71,2.4,0,40.6,39.9
236.6,39.8,29.6,28.6,26.7,70.8,1.6,0,40.6,39.92727273
236.7,40,29.5,28.6,26.9,70.7,2,0,40.6,39.95454545
236.8,40,29.5,28.6,26.9,70.5,2.2,0,40.6,39.95454545
236.9,40,29.6,28.7,26.8,70.5,2.2,0,40.6,39.96363636
237,40,29.5,28.6,26.7,71,2,0,40.6,39.97272727
237.1,40,29.5,28.6,26.7,69.1,1.9,0,40.6,39.98181818
237.2,40,29.6,28.7,26.8,71,2.2,0,40.6,40
237.3,40,29.5,28.7,26.8,70.7,2.2,0,40.6,39.98181818
237.4,40,29.5,28.7,26.8,70.5,2.2,0,40.6,39.96363636
237.5,40,29.5,28.7,26.9,71.1,2,0,40.6,39.94545455
237.6,40,29.5,28.7,26.9,70.8,2.5,0,40.6,39.92727273
237.7,40,29.6,28.6,26.8,71.6,1.7,0,40.6,39.90909091
237.8,39.8,29.6,28.6,26.8,71.6,1.7,0,40.6,39.9
237.9,39.8,29.6,28.6,26.8,70.8,2.5,0,40.6,39.89090909
238,39.8,29.6,28.7,26.8,71.1,2,0,40.6,39.88181818
238.1,39.8,29.4,28.6,26.6,71,1.9,0,40.6,39.86363636
238.2,39.8,29.4,28.6,26.6,70.5,1.7,0,40.6,39.84545455
238.3,39.9,29.5,28.7,26.7,71.4,2.2,0,40.6,39.82727273
238.4,39.9,29.5,28.5,26.7,70.4,2.4,0,40.6,39.82727273
238.5,39.9,29.5,28.5,26.7,70.7,1.7,0,40.6,39.82727273
238.6,39.8,29.5,28.5,26.7,70.7,1.7,0,40.6,39.84545455
238.7,39.8,29.4,28.6,26.7,70.7,1.7,0,40.6,39.86363636
238.8,39.8,29.4,28.6,26.7,71.1,2,0,40.6,39.87272727
238.9,39.8,29.6,28.5,26.7,71,1.9,0,40.7,39.87272727
239,39.8,29.6,28.5,26.7,71.1,1.7,0,40.7,39.86363636
239.1,40,29.5,28.6,26.8,71.1,2.4,0,40.7,39.85454545
239.2,40,29.6,28.5,26.7,70.8,2.5,0,40.7,39.86363636
239.3,39.9,29.6,28.7,26.8,70.8,2.4,0,40.7,39.88181818
239.4,39.9,29.6,28.7,26.8,70.4,2,0,40.7,39.9
239.5,39.8,29.4,28.6,26.8,71,2.4,0,40.7,39.91818182
239.6,39.8,29.4,28.6,26.8,70.7,2.2,0,40.7,39.94545455
239.7,39.9,29.6,28.7,26.8,70.4,2,0,40.7,39.95454545
239.8,40,29.6,28.7,26.7,70.7,2.2,0,40.7,39.95454545
239.9,40,29.6,28.7,26.7,70.8,2.2,0,40.8,39.95454545
240,40,29.6,28.8,26.9,70.8,2,0,40.8,39.95454545
240.1,40.1,29.7,28.7,26.9,70.8,2,0,40.8,39.96363636
240.2,40.1,29.7,28.7,26.9,70.8,2.5,0,40.8,39.96363636
240.3,40,29.5,28.6,26.7,70.5,2.2,0,40.8,39.95454545
240.4,39.9,29.6,28.7,26.8,72.1,1.9,0,40.8,39.92727273
240.5,39.9,29.6,28.7,26.8,70.8,1.7,0,40.8,39.91818182
240.6,39.9,29.4,28.5,26.8,70.8,2.5,0,40.8,39.90909091
240.7,39.8,29.6,28.6,26.8,70.7,2.5,0,40.8,39.88181818
240.8,39.8,29.6,28.6,26.8,70.8,2.7,0,40.8,39.86363636
240.9,39.7,29.4,28.5,26.7,70.8,2.2,0,40.9,39.85454545
241,39.9,29.7,28.6,26.9,70.8,1.9,0,40.9,39.84545455
241.1,39.9,29.7,28.6,26.9,70.5,2.4,0,40.9,39.84545455
241.2,39.8,29.6,28.5,26.6,70.5,2.2,0,40.9,39.84545455
241.3,39.9,29.6,28.7,26.9,71.1,2.5,0,40.9,39.85454545
241.4,39.9,29.6,28.7,26.9,70.8,2.8,0,40.9,39.85454545
241.5,39.8,29.7,28.7,26.8,70.8,2.8,0,40.9,39.86363636
241.6,39.9,29.6,28.6,26.7,70.5,2.2,0,40.9,39.86363636
241.7,39.9,29.6,28.6,26.7,70.5,1.9,0,40.9,39.85454545
241.8,39.9,29.6,28.6,26.9,71,2.5,0,40.9,39.85454545
241.9,39.8,29.5,28.7,26.7,71,1.9,0,41,39.85454545
242,39.8,29.5,28.7,26.7,71,2.4,0,41,39.85454545
242.1,39.9,29.6,28.7,26.8,71,2.2,0,41,39.85454545
242.2,39.8,29.7,28.6,26.8,71,2.4,0,41,39.84545455
242.3,39.8,29.7,28.6,26.8,70.8,2,0,41,39.83636364
242.4,39.9,29.6,28.6,26.8,70.8,2,0,41,39.81818182
242.5,39.9,29.6,28.6,26.8,71,2.7,0,41,39.81818182
242.6,39.8,29.6,28.7,26.8,70.8,2.4,0,41,39.81818182
242.7,39.8,29.6,28.6,26.8,71,1.7,0,41,39.82727273
242.8,39.8,29.6,28.6,26.8,70.5,2,0,41,39.84545455
242.9,39.7,29.5,28.6,26.9,71.1,2,0,41.2,39.86363636
243,39.8,29.5,28.7,26.9,71.3,1.9,0,41.2,39.87272727
243.1,39.8,29.5,28.7,26.9,70.8,2.5,0,41.2,39.88181818
243.2,40,29.5,28.6,26.8,71.1,2.2,0,41.2,39.88181818
243.3,40,29.6,28.7,26.8,71.1,2.2,0,41.2,39.88181818
243.4,40,29.6,28.7,26.8,70.4,2.4,0,41.2,39.88181818
243.5,40,29.7,28.7,26.8,71,1.7,0,41.2,39.9
243.6,40,29.7,28.7,26.8,70.7,2.2,0,41.2,39.90909091
243.7,39.8,29.5,28.5,26.7,70.5,2.4,0,41.2,39.91818182
243.8,39.8,29.6,28.7,26.8,71,2,0,41.2,39.90909091
243.9,39.8,29.6,28.7,26.8,70.8,2,0,41.4,39.89090909
244,39.9,29.6,28.7,26.8,70.5,2.4,0,41.4,39.87272727
244.1,39.9,29.6,28.7,26.8,71,2,0,41.4,39.86363636
244.2,39.9,29.6,28.7,26.8,70.8,1.9,0,41.4,39.85454545
244.3,39.9,29.6,28.6,26.8,70.8,1.9,0,41.4,39.86363636
244.4,39.8,29.6,28.6,26.7,71,1.9,0,41.4,39.86363636
244.5,39.8,29.6,28.6,26.7,71,2,0,41.4,39.87272727
244.6,39.9,29.6,28.6,26.9,70.7,2.2,0,41.4,39.87272727
244.7,39.9,29.6,28.6,26.8,70.7,2.2,0,41.4,39.87272727
244.8,39.9,29.6,28.6,26.8,71,2.2,0,41.4,39.87272727
244.9,39.8,29.6,28.7,26.9,70.8,2.4,0,41.4,39.88181818
245,39.9,29.6,28.6,26.8,71,1.7,0,41.6,39.9
245.1,39.9,29.6,28.6,26.8,70.7,2.4,0,41.6,39.90909091
245.2,39.9,29.5,28.7,26.9,70.7,2.4,0,41.6,39.9
245.3,39.9,29.5,28.7,26.9,70.8,2.2,0,41.6,39.89090909
245.4,40,29.7,28.7,26.8,71.1,2,0,41.6,39.89090909
245.5,40,29.7,28.7,26.8,70.4,1.9,0,41.6,39.9
245.6,39.9,29.6,28.7,26.7,71.1,2.2,0,41.6,39.9
245.7,39.8,29.6,28.7,26.7,71.1,1.9,0,41.6,39.9
245.8,39.8,29.6,28.7,26.7,70.8,2.5,0,41.6,39.9
245.9,39.9,29.6,28.7,26.8,70.8,2.2,0,41.6,39.9
246,39.9,29.6,28.6,26.8,70.7,2.2,0,41.8,39.9
246.1,39.9,29.6,28.6,26.8,70.8,2.5,0,41.8,39.89090909
246.2,39.9,29.6,28.7,26.8,70.7,2.2,0,41.8,39.89090909
246.3,39.9,29.5,28.6,26.8,70.8,2.5,0,41.8,39.9
