Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
243.10,59.50,33.10,30.50,27.40,43.70,2.70,0.00,101.90
243.20,59.80,33.30,30.50,27.50,43.60,2.80,0.00,101.90
243.30,59.80,33.40,30.60,27.50,43.60,1.60,0.00,102.10
243.40,59.80,33.40,30.60,27.50,43.70,2.20,0.00,102.10
243.50,59.50,33.20,30.40,27.40,43.70,2.80,0.00,102.10
243.60,59.50,33.20,30.40,27.40,44.00,1.90,0.00,102.10
243.70,59.50,33.20,30.40,27.50,44.00,2.20,0.00,102.10
243.80,59.80,33.20,30.60,27.60,43.70,1.70,0.00,102.10
243.90,59.80,33.20,30.60,27.60,43.60,2.20,0.00,102.10
244.00,59.70,33.30,30.60,27.60,43.70,2.20,0.00,102.10
244.10,59.70,33.20,30.40,27.40,43.70,2.20,0.00,102.10
244.20,59.70,33.20,30.40,27.40,43.60,2.40,0.00,102.10
244.30,59.90,33.30,30.50,27.50,44.00,2.20,0.00,102.30
244.40,59.90,33.30,30.60,27.60,44.00,2.40,0.00,102.30
244.50,59.90,33.30,30.60,27.60,44.00,2.40,0.00,102.30
244.60,59.80,33.30,30.40,27.50,43.60,2.00,0.00,102.30
244.70,59.80,33.30,30.40,27.50,43.90,2.00,0.00,102.30
244.80,59.90,33.30,30.60,27.50,44.20,2.40,0.00,102.30
244.90,59.90,33.30,30.60,27.50,44.20,3.90,0.00,102.30
245.00,59.90,33.40,30.50,27.60,43.70,2.00,0.00,102.30
245.10,59.70,33.30,30.50,27.60,43.70,2.40,0.00,102.30
245.20,59.70,33.30,30.50,27.60,43.70,2.40,0.00,102.30
245.30,59.80,33.40,30.60,27.60,43.90,2.40,0.00,102.50
245.40,59.90,33.40,30.60,27.60,43.40,2.40,0.00,102.50
245.50,59.90,33.40,30.60,27.60,43.60,2.00,0.00,102.50
245.60,59.70,33.30,30.50,27.50,43.60,2.40,0.00,102.50
245.70,59.60,33.20,30.50,27.40,43.60,2.40,0.00,102.50
245.80,59.60,33.20,30.50,27.40,44.80,1.90,0.00,102.50
245.90,59.60,33.30,30.50,27.50,43.90,2.50,0.00,102.50
246.00,59.80,33.30,30.60,27.50,43.90,2.00,0.00,102.50
246.10,59.80,33.30,30.60,27.50,43.70,2.40,0.00,102.50
246.20,59.80,33.40,30.60,27.60,43.60,2.20,0.00,102.50
246.30,59.70,33.40,30.50,27.60,43.40,2.20,0.00,102.70
246.40,59.70,33.40,30.50,27.60,44.20,2.20,0.00,102.70
246.50,59.50,33.30,30.50,27.50,43.70,2.20,0.00,102.70
246.60,59.70,33.20,30.50,27.50,43.70,2.40,0.00,102.70
246.70,59.70,33.20,30.50,27.50,43.70,2.40,0.00,102.70
246.80,59.70,33.40,30.50,27.50,43.60,1.70,0.00,102.70
246.90,59.90,33.40,30.60,27.50,44.20,2.80,0.00,102.70
247.00,59.90,33.40,30.60,27.50,43.90,2.20,0.00,102.70
247.10,59.70,33.30,30.50,27.50,43.60,2.00,0.00,102.70
247.20,59.70,33.30,30.50,27.50,43.70,2.20,0.00,102.70
247.30,59.90,33.40,30.60,27.60,43.70,2.20,0.00,102.90
247.40,59.90,33.40,30.60,27.50,43.90,2.40,0.00,102.90
247.50,59.90,33.40,30.60,27.50,43.90,3.60,0.00,102.90
247.60,59.60,33.30,30.50,27.60,43.90,3.60,0.00,102.90
247.70,59.70,33.40,30.40,27.50,43.90,2.40,0.00,102.90
247.80,59.70,33.40,30.40,27.50,43.90,2.20,0.00,102.90
247.90,59.90,33.40,30.70,27.50,43.70,2.40,0.00,102.90
248.00,59.90,33.40,30.70,27.50,44.00,2.00,0.00,102.90
248.10,59.80,33.30,30.60,27.60,43.00,2.20,0.00,102.90
248.20,59.70,33.50,30.70,27.60,44.00,2.20,0.00,102.90
248.30,59.70,33.50,30.70,27.60,43.90,2.50,0.00,103.10
248.40,59.70,33.20,30.50,27.40,43.70,2.00,0.00,103.10
248.50,59.70,33.20,30.50,27.40,43.90,2.00,0.00,103.10
248.60,59.80,33.40,30.60,27.60,43.90,2.00,0.00,103.10
248.70,59.50,33.40,30.50,27.50,44.00,2.40,0.00,103.10
248.80,59.50,33.40,30.50,27.50,44.50,2.00,0.00,103.10
248.90,59.60,33.20,30.40,27.50,44.00,2.70,0.00,103.10
249.00,59.70,33.40,30.50,27.50,43.70,2.40,0.00,103.10
249.10,59.70,33.40,30.50,27.50,43.70,2.80,0.00,103.10
249.20,59.70,33.30,30.40,27.50,43.70,2.50,0.00,103.10
249.30,59.60,33.30,30.30,27.40,43.70,1.90,0.00,103.30
249.40,59.60,33.30,30.30,27.40,44.20,1.90,0.00,103.30
249.50,59.70,33.30,30.60,27.40,43.70,2.40,0.00,103.30
249.60,59.60,33.40,30.50,27.50,43.70,2.40,0.00,103.30
249.70,59.60,33.40,30.50,27.50,43.70,2.70,0.00,103.30
249.80,59.70,33.40,30.50,27.60,44.00,2.50,0.00,103.30
249.90,59.70,33.40,30.50,27.60,43.90,1.90,0.00,103.30
250.00,59.90,33.50,30.60,27.50,43.90,2.50,0.00,103.30
250.10,59.90,33.40,30.70,27.50,43.90,2.50,0.00,103.30
250.20,59.90,33.40,30.70,27.50,43.90,2.40,0.00,103.30
250.30,59.70,33.50,30.70,27.50,43.90,2.40,0.00,103.50
250.40,59.70,33.30,30.60,27.50,43.90,2.20,0.00,103.50
250.50,59.70,33.30,30.60,27.50,44.40,2.50,0.00,103.50
250.60,59.70,33.40,30.70,27.50,44.40,2.50,0.00,103.50
250.70,59.70,33.40,30.60,27.50,44.40,2.20,0.00,103.50
250.80,59.70,33.40,30.60,27.50,43.70,2.70,0.00,103.50
250.90,59.60,33.40,30.60,27.50,43.60,2.00,0.00,103.50
251.00,59.60,33.40,30.60,27.50,44.00,2.20,0.00,103.50
251.10,59.80,33.50,30.50,27.60,44.40,2.00,0.00,103.50
251.20,59.70,33.50,30.60,27.60,43.70,2.20,0.00,103.50
251.30,59.70,33.50,30.60,27.60,44.20,2.40,0.00,103.50
251.40,59.80,33.60,30.50,27.60,43.70,2.20,0.00,103.70
251.50,59.60,33.50,30.60,27.50,44.20,2.40,0.00,103.70
251.60,59.60,33.50,30.60,27.50,44.40,2.70,0.00,103.70
251.70,59.60,33.50,30.50,27.50,43.90,2.70,0.00,103.70
251.80,59.50,33.50,30.60,27.50,43.60,2.50,0.00,103.70
251.90,59.50,33.50,30.60,27.50,43.40,2.20,0.00,103.70
252.00,59.50,33.40,30.50,27.50,43.90,2.50,0.00,103.70
252.10,59.70,33.30,30.60,27.50,43.90,2.50,0.00,103.70
252.20,59.70,33.30,30.60,27.50,44.20,2.20,0.00,103.70
252.30,60.00,33.50,30.60,27.60,44.00,2.00,0.00,103.70
252.40,59.90,33.40,30.60,27.60,43.90,2.00,0.00,103.90
252.50,59.90,33.40,30.60,27.60,43.90,2.00,0.00,103.90
252.60,60.00,33.50,30.60,27.50,43.70,2.70,0.00,103.90
252.70,59.80,33.40,30.50,27.60,44.20,2.40,0.00,103.90
252.80,59.80,33.40,30.50,27.60,44.00,3.00,0.00,103.90
252.90,59.80,33.60,30.60,27.60,44.00,2.50,0.00,103.90
253.00,59.80,33.60,30.60,27.60,43.70,2.40,0.00,103.90
253.10,59.80,33.50,30.60,27.60,43.70,2.40,0.00,103.90
253.20,59.80,33.50,30.60,27.60,44.00,2.80,0.00,103.90
253.30,59.80,33.50,30.60,27.60,44.00,1.70,0.00,103.90
253.40,59.80,33.40,30.50,27.40,44.00,1.70,0.00,104.10
253.50,59.70,33.60,30.70,27.50,44.40,2.50,0.00,104.10
253.60,59.70,33.60,30.70,27.50,44.00,2.50,0.00,104.10
253.70,59.70,33.50,30.70,27.60,43.40,2.40,0.00,104.10
253.80,59.70,33.40,30.60,27.60,44.00,2.40,0.00,104.10
253.90,59.70,33.40,30.60,27.60,44.50,2.40,0.00,104.10
254.00,59.60,33.40,30.50,27.60,44.20,1.90,0.00,104.10
254.10,59.70,33.40,30.60,27.40,43.90,1.90,0.00,104.10
254.20,59.70,33.40,30.60,27.40,43.70,2.00,0.00,104.10
254.30,59.70,33.50,30.60,27.50,44.00,2.50,0.00,104.10
254.40,59.70,33.50,30.60,27.50,44.00,2.50,0.00,104.30
254.50,59.80,33.60,30.60,27.50,44.00,2.80,0.00,104.30
254.60,59.70,33.50,30.60,27.50,44.00,2.00,0.00,104.30
254.70,59.70,33.50,30.60,27.50,43.70,2.20,0.00,104.30
254.80,59.80,33.60,30.70,27.60,44.00,2.40,0.00,104.30
254.90,59.60,33.50,30.60,27.60,43.70,2.20,0.00,104.30
255.00,59.60,33.50,30.60,27.60,43.70,2.40,0.00,104.30
255.10,59.60,33.40,30.50,27.60,43.70,2.40,0.00,104.30
255.20,59.60,33.50,30.80,27.50,43.90,2.70,0.00,104.30
255.30,59.60,33.50,30.80,27.50,43.90,2.70,0.00,104.30
255.40,59.60,33.60,30.50,27.40,43.90,2.70,0.00,104.50
255.50,59.60,33.50,30.70,27.50,43.70,2.40,0.00,104.50
255.60,59.60,33.50,30.70,27.50,43.90,2.40,0.00,104.50
255.70,59.60,33.50,30.60,27.60,44.20,2.50,0.00,104.50
255.80,59.60,33.50,30.60,27.60,43.70,2.40,0.00,104.50
255.90,59.70,33.50,30.50,27.50,43.90,2.40,0.00,104.50
256.00,59.70,33.50,30.50,27.50,44.20,2.20,0.00,104.50
256.10,59.70,33.50,30.50,27.50,43.70,2.40,0.00,104.50
256.20,59.70,33.70,30.70,27.60,41.70,2.40,0.00,104.50
256.30,59.50,33.50,30.60,27.50,41.70,2.40,0.00,104.50
256.40,59.50,33.50,30.60,27.50,43.90,1.90,0.00,104.70
256.50,59.60,33.60,30.70,27.60,43.60,2.40,0.00,104.70
256.60,59.70,33.50,30.60,27.60,44.20,2.50,0.00,104.70
256.70,59.70,33.50,30.60,27.60,43.70,2.40,0.00,104.70
256.80,59.60,33.50,30.50,27.60,44.50,1.70,0.00,104.70
256.90,59.60,33.40,30.50,27.50,43.90,2.20,0.00,104.70
257.00,59.60,33.40,30.50,27.50,43.70,2.20,0.00,104.70
257.10,59.90,33.60,30.60,27.60,43.90,2.40,0.00,104.70
257.20,59.90,33.60,30.60,27.60,43.90,2.40,0.00,104.70
257.30,59.90,33.60,30.70,27.60,44.00,2.70,0.00,104.70
257.40,59.90,33.60,30.60,27.60,44.00,2.20,0.00,104.90
257.50,59.90,33.60,30.60,27.60,44.00,2.40,0.00,104.90
257.60,59.60,33.50,30.50,27.60,44.00,1.90,0.00,104.90
257.70,59.60,33.50,30.50,27.60,43.90,2.70,0.00,104.90
257.80,59.80,33.60,30.60,27.60,44.00,2.50,0.00,104.90
257.90,59.80,33.50,30.60,27.50,43.40,2.40,0.00,104.90
258.00,59.80,33.50,30.60,27.50,44.80,2.40,0.00,104.90
258.10,59.90,33.60,30.80,27.60,44.00,2.20,0.00,104.90
258.20,59.80,33.60,30.60,27.60,44.00,2.20,0.00,104.90
258.30,59.80,33.60,30.60,27.60,43.70,2.70,0.00,104.90
258.40,59.70,33.60,30.50,27.60,44.00,2.70,0.00,105.10
258.50,59.80,33.60,30.60,27.50,43.70,2.40,0.00,105.10
258.60,59.80,33.60,30.60,27.50,43.60,2.20,0.00,105.10
258.70,59.90,33.70,30.60,27.60,43.90,2.40,0.00,105.10
258.80,59.80,33.60,30.60,27.60,44.20,2.50,0.00,105.10
258.90,59.80,33.60,30.60,27.60,43.70,2.40,0.00,105.10
259.00,59.70,33.70,30.60,27.60,44.00,2.40,0.00,105.10
259.10,59.70,33.50,30.60,27.60,44.00,2.40,0.00,105.10
259.20,59.70,33.50,30.60,27.60,43.70,2.20,0.00,105.10
259.30,59.70,33.60,30.70,27.60,43.90,1.90,0.00,105.10
259.40,59.70,33.60,30.70,27.60,43.40,2.00,0.00,105.30
259.50,59.70,33.60,30.70,27.60,43.90,2.70,0.00,105.30
259.60,59.40,33.50,30.60,27.50,43.40,2.40,0.00,105.30
259.70,59.40,33.50,30.60,27.50,43.90,2.70,0.00,105.30
259.80,59.70,33.70,30.70,27.60,43.70,2.20,0.00,105.30
259.90,59.60,33.70,30.70,27.80,44.20,2.00,0.00,105.30
260.00,59.60,33.70,30.70,27.80,44.20,2.00,0.00,105.30
260.10,59.50,33.60,30.60,27.70,43.60,2.80,0.00,105.30
260.20,59.60,33.60,30.70,27.60,43.70,2.40,0.00,105.30
260.30,59.60,33.60,30.70,27.60,43.70,2.70,0.00,105.30
260.40,59.70,33.50,30.60,27.40,43.70,2.70,0.00,105.50
260.50,59.70,33.50,30.60,27.40,43.40,2.70,0.00,105.50
260.60,59.80,33.60,30.70,27.60,44.00,2.00,0.00,105.50
260.70,59.70,33.60,30.70,27.50,43.70,2.20,0.00,105.50
260.80,59.70,33.60,30.70,27.50,44.00,2.40,0.00,105.50
260.90,59.60,33.60,30.50,27.60,41.90,2.40,0.00,105.50
261.00,59.70,33.60,30.60,27.70,41.90,2.40,0.00,105.50
261.10,59.70,33.60,30.60,27.70,43.90,2.40,0.00,105.50
261.20,59.80,33.60,30.70,27.60,42.50,2.40,0.00,105.50
261.30,59.70,33.60,30.60,27.50,44.00,2.80,0.00,105.50
261.40,59.70,33.60,30.60,27.50,44.50,2.20,0.00,105.70
261.50,59.60,33.70,30.60,27.60,44.20,2.00,0.00,105.70
261.60,59.70,33.60,30.50,27.40,44.40,2.20,0.00,105.70
261.70,59.70,33.60,30.50,27.40,44.00,2.20,0.00,105.70
261.80,59.60,33.60,30.70,27.60,44.00,2.40,0.00,105.70
261.90,59.60,33.60,30.70,27.60,44.00,2.40,0.00,105.70
262.00,59.60,33.70,30.70,27.60,44.20,2.50,0.00,105.70
262.10,59.40,33.70,30.70,27.60,44.00,2.20,0.00,105.70
262.20,59.40,33.70,30.70,27.60,43.70,2.50,0.00,105.70
262.30,59.40,33.60,30.70,27.50,43.70,2.70,0.00,105.70
262.40,59.70,33.70,30.70,27.60,44.00,2.50,0.00,105.90
262.50,59.70,33.70,30.70,27.60,43.90,2.00,0.00,105.90
262.60,59.60,33.70,30.70,27.70,44.00,3.00,0.00,105.90
262.70,59.80,33.70,30.60,27.60,43.60,2.00,0.00,105.90
262.80,59.80,33.70,30.60,27.60,44.80,1.70,0.00,105.90
262.90,59.60,33.70,30.60,27.60,44.80,1.70,0.00,105.90
263.00,59.60,33.70,30.60,27.60,43.40,2.20,0.00,105.90
263.10,59.70,33.70,30.70,27.60,43.70,2.40,0.00,105.90
263.20,59.60,33.60,30.70,27.70,44.20,2.80,0.00,105.90
263.30,59.60,33.60,30.70,27.70,43.90,2.50,0.00,105.90
263.40,59.60,33.60,30.70,27.60,43.70,2.40,0.00,106.10
263.50,59.40,33.60,30.60,27.60,44.00,2.20,0.00,106.10
263.60,59.40,33.60,30.60,27.60,43.70,2.40,0.00,106.10
263.70,59.50,33.70,30.60,27.60,44.20,2.40,0.00,106.10
263.80,59.50,33.70,30.60,27.60,44.20,2.40,0.00,106.10
263.90,59.70,33.80,30.80,27.70,44.50,1.90,0.00,106.10
264.00,59.80,33.70,30.60,27.60,44.00,2.50,0.00,106.10
264.10,59.70,33.70,30.70,27.60,44.20,2.40,0.00,106.10
264.20,59.70,33.70,30.70,27.60,43.40,2.40,0.00,106.10
264.30,59.70,33.80,30.60,27.60,44.20,2.20,0.00,106.10
264.40,59.70,33.80,30.60,27.60,43.90,2.00,0.00,106.30
264.50,59.70,33.70,30.60,27.50,43.90,2.00,0.00,106.30
264.60,59.60,33.70,30.60,27.50,43.70,2.50,0.00,106.30
264.70,59.60,33.70,30.60,27.50,43.70,2.50,0.00,106.30
264.80,59.80,33.70,30.70,27.60,43.90,2.50,0.00,106.30
264.90,59.80,33.80,30.80,27.60,44.00,2.40,0.00,106.30
265.00,59.80,33.80,30.80,27.60,44.20,2.70,0.00,106.30
265.10,59.70,33.70,30.60,27.40,44.20,2.00,0.00,106.30
265.20,59.60,33.60,30.50,27.50,44.00,2.00,0.00,106.30
265.30,59.60,33.60,30.50,27.50,44.00,2.40,0.00,106.30
265.40,59.60,33.60,30.60,27.60,44.40,1.90,0.00,106.50
265.50,59.70,33.80,30.70,27.60,43.90,2.20,0.00,106.50
265.60,59.70,33.80,30.70,27.60,44.00,1.90,0.00,106.50
265.70,59.70,33.70,30.70,27.60,44.00,1.90,0.00,106.50
265.80,59.60,33.70,30.60,27.60,44.40,2.00,0.00,106.50
265.90,59.60,33.70,30.60,27.60,43.70,2.50,0.00,106.50
266.00,59.80,33.70,30.70,27.60,44.20,2.50,0.00,106.50
266.10,59.90,33.70,30.70,27.60,45.00,2.20,0.00,106.50
266.20,59.90,33.70,30.70,27.60,43.90,2.40,0.00,106.50
266.30,59.80,33.80,30.60,27.70,44.20,2.40,0.00,106.50
266.40,59.70,33.90,30.70,27.60,44.00,2.20,0.00,106.70
266.50,59.70,33.90,30.70,27.60,43.60,2.40,0.00,106.70
266.60,59.70,33.80,30.70,27.50,43.60,2.40,0.00,106.70
266.70,60.00,33.80,30.80,27.70,43.90,2.20,0.00,106.70
266.80,60.00,33.80,30.80,27.70,44.00,2.40,0.00,106.70
266.90,60.00,33.80,30.80,27.60,44.50,2.00,0.00,106.70
267.00,59.80,33.90,30.70,27.60,44.00,2.50,0.00,106.70
267.10,59.80,33.90,30.70,27.60,44.20,-0.40,0.00,106.70
267.20,59.90,33.80,30.70,27.70,44.20,2.70,0.00,106.70
267.30,59.90,33.90,30.80,27.60,44.40,2.70,0.00,106.70
267.40,59.90,33.90,30.80,27.60,44.20,2.50,0.00,106.90
267.50,59.80,33.70,30.70,27.60,44.20,2.50,0.00,106.90
267.60,59.80,33.70,30.70,27.60,44.00,2.00,0.00,106.90
267.70,59.80,33.70,30.60,27.50,43.60,2.50,0.00,106.90
267.80,59.70,33.70,30.70,27.60,43.70,2.50,0.00,106.90
267.90,59.70,33.70,30.70,27.60,43.70,2.00,0.00,106.90
268.00,59.70,33.70,30.60,27.50,41.70,2.40,0.00,106.90
268.10,59.70,33.70,30.60,27.50,43.90,2.40,0.00,106.90
268.20,59.70,33.70,30.60,27.60,43.70,2.20,0.00,106.90
268.30,59.70,33.90,30.80,27.70,43.90,2.50,0.00,106.90
268.40,59.70,33.90,30.80,27.70,43.90,2.50,0.00,107.10
268.50,59.60,33.80,30.70,27.50,44.00,2.00,0.00,107.10
268.60,59.80,33.80,30.70,27.70,44.40,2.50,0.00,107.10
268.70,59.80,33.80,30.70,27.70,43.60,2.50,0.00,107.10
268.80,59.80,33.90,30.60,27.60,43.70,1.90,0.00,107.10
268.90,59.50,33.70,30.70,27.60,43.70,2.20,0.00,107.10
269.00,59.50,33.70,30.70,27.60,44.00,2.20,0.00,107.10
269.10,59.50,33.80,30.80,27.60,43.90,2.20,0.00,107.10
269.20,59.50,33.90,30.70,27.60,43.40,2.50,0.00,107.10
269.30,59.50,33.90,30.70,27.60,43.70,1.70,0.00,107.10
269.40,59.60,34.00,30.70,27.60,43.40,2.50,0.00,107.30
269.50,59.70,33.90,30.60,27.70,43.40,2.40,0.00,107.30
269.60,59.70,33.90,30.60,27.70,43.40,2.40,0.00,107.30
269.70,59.60,33.90,30.80,27.70,43.60,2.70,0.00,107.30
269.80,59.60,33.90,30.80,27.70,43.70,2.00,0.00,107.30
269.90,59.60,33.90,30.80,27.50,43.60,1.90,0.00,107.30
270.00,59.60,34.00,30.80,27.60,43.70,2.50,0.00,107.30
270.10,59.60,33.80,30.90,27.60,43.90,2.50,0.00,107.30
270.20,59.60,33.80,30.90,27.60,43.90,2.40,0.00,107.30
270.30,59.50,34.00,30.80,27.60,43.90,2.40,0.00,107.30
270.40,59.50,33.90,30.60,27.50,43.70,2.00,0.00,107.30
270.50,59.50,33.90,30.60,27.50,42.70,2.70,0.00,107.50
270.60,59.60,33.90,30.70,27.70,44.00,2.20,0.00,107.50
270.70,59.60,33.90,30.60,27.60,44.40,2.00,0.00,107.50
270.80,59.60,33.90,30.60,27.60,43.90,2.40,0.00,107.50
270.90,59.60,33.80,30.70,27.60,44.00,2.50,0.00,107.50
271.00,59.80,33.90,30.80,27.60,43.60,2.20,0.00,107.50
271.10,59.80,33.90,30.80,27.60,44.40,2.50,0.00,107.50
271.20,59.90,33.90,30.70,27.60,44.40,2.50,0.00,107.50
271.30,59.80,34.00,30.80,27.60,43.40,2.50,0.00,107.50
271.40,59.80,34.00,30.80,27.60,43.70,2.40,0.00,107.70
271.50,59.70,33.80,30.70,27.50,44.20,2.70,0.00,107.70
271.60,59.70,33.80,30.70,27.50,43.70,2.40,0.00,107.70
271.70,59.70,33.90,30.80,27.60,43.90,2.20,0.00,107.70
271.80,59.70,33.90,30.60,27.60,44.00,2.70,0.00,107.70
271.90,59.70,33.90,30.60,27.60,43.90,2.50,0.00,107.70
272.00,59.70,33.90,30.80,27.70,43.70,2.20,0.00,107.70
272.10,59.70,34.00,30.80,27.60,43.70,2.20,0.00,107.70
272.20,59.80,33.80,30.70,27.60,44.20,2.20,0.00,107.70
272.30,59.80,33.80,30.70,27.60,43.70,2.50,0.00,107.70
272.40,59.80,33.80,30.70,27.60,43.70,2.50,0.00,107.70
272.50,59.70,33.90,30.70,27.50,44.00,2.50,0.00,107.90
272.60,59.70,33.90,30.70,27.50,43.70,2.20,0.00,107.90
272.70,59.90,33.90,30.80,27.50,44.40,2.70,0.00,107.90
272.80,59.90,33.90,30.80,27.50,43.70,2.40,0.00,107.90
272.90,59.80,34.00,30.80,27.70,43.60,2.70,0.00,107.90
273.00,59.80,34.00,30.80,27.60,44.00,2.00,0.00,107.90
273.10,59.80,34.00,30.80,27.60,44.00,2.00,0.00,107.90
273.20,59.90,33.90,30.80,27.50,44.20,2.50,0.00,107.90
273.30,60.00,34.00,30.80,27.70,43.70,2.50,0.00,107.90
273.40,60.00,34.00,30.80,27.70,43.70,2.20,0.00,107.90
273.50,60.00,34.00,30.80,27.60,44.20,2.00,0.00,108.10
273.60,60.00,33.90,30.80,27.70,44.20,0.50,0.00,108.10
273.70,60.00,33.90,30.80,27.70,43.60,2.00,0.00,108.10
273.80,59.90,34.10,30.90,27.70,43.60,2.40,0.00,108.10
273.90,59.80,33.90,30.70,27.60,44.20,3.40,0.00,108.10
274.00,59.80,33.90,30.70,27.60,44.20,3.40,0.00,108.10
274.10,59.90,34.00,30.70,27.60,44.00,2.70,0.00,108.10
274.20,59.80,33.90,30.80,27.60,43.70,1.90,0.00,108.10
274.30,59.80,33.90,30.80,27.60,43.70,2.40,0.00,108.10
274.40,59.60,33.90,30.80,27.50,43.60,2.20,0.00,108.10
274.50,59.60,33.90,30.80,27.50,43.60,2.40,0.00,108.30
274.60,59.70,33.90,30.80,27.70,43.90,2.70,0.00,108.30
274.70,59.70,33.90,30.70,27.70,43.70,2.20,0.00,108.30
274.80,59.70,33.90,30.70,27.70,44.00,2.00,0.00,108.30
274.90,59.60,34.00,30.80,27.60,44.00,2.00,0.00,108.30
275.00,59.50,34.00,30.70,27.50,43.60,2.40,0.00,108.30
275.10,59.50,34.00,30.70,27.50,43.90,3.60,0.00,108.30
275.20,59.50,33.90,30.70,27.50,43.90,2.00,0.00,108.30
275.30,59.90,34.10,30.80,27.60,43.90,2.40,0.00,108.30
275.40,59.90,34.10,30.80,27.60,43.70,2.00,0.00,108.30
275.50,59.90,34.00,30.90,27.60,44.00,2.40,0.00,108.50
275.60,59.70,34.00,30.70,27.70,44.00,2.20,0.00,108.50
275.70,59.70,34.00,30.70,27.70,44.20,2.20,0.00,108.50
275.80,59.70,33.90,30.70,27.50,44.20,2.80,0.00,108.50
275.90,59.60,34.00,30.80,27.60,44.20,2.80,0.00,108.50
276.00,59.60,34.00,30.80,27.60,43.70,2.20,0.00,108.50
276.10,59.80,34.00,30.80,27.60,43.70,2.20,0.00,108.50
276.20,59.80,33.90,30.80,27.70,43.70,2.20,0.00,108.50
276.30,59.80,33.90,30.80,27.70,43.40,2.50,0.00,108.50
276.40,59.70,33.90,30.70,27.60,43.70,2.70,0.00,108.50
276.50,59.80,34.00,30.80,27.70,43.40,2.50,0.00,108.70
276.60,59.80,34.00,30.80,27.70,43.90,1.90,0.00,108.70
276.70,59.80,34.10,30.80,27.60,43.60,2.40,0.00,108.70
276.80,59.80,34.10,30.80,27.60,43.60,2.40,0.00,108.70
276.90,59.70,34.00,30.70,27.60,43.60,2.00,0.00,108.70
277.00,59.60,34.00,30.70,27.60,43.90,2.20,0.00,108.70
277.10,59.60,34.00,30.70,27.60,43.70,2.40,0.00,108.70
277.20,59.80,34.00,30.80,27.60,43.70,1.90,0.00,108.70
277.30,59.60,34.00,30.80,27.60,43.60,2.50,0.00,108.70
277.40,59.60,34.00,30.80,27.60,43.00,2.40,0.00,108.70
277.50,59.90,34.10,30.90,27.70,43.60,2.20,0.00,108.90
277.60,59.70,34.00,30.80,27.70,43.60,2.40,0.00,108.90
277.70,59.70,34.00,30.80,27.70,43.70,2.50,0.00,108.90
277.80,59.80,34.10,30.80,27.60,43.70,2.50,0.00,108.90
277.90,59.80,34.00,30.80,27.60,43.90,2.20,0.00,108.90
278.00,59.80,34.00,30.80,27.60,43.40,2.00,0.00,108.90
278.10,59.90,34.10,30.80,27.60,44.00,2.20,0.00,108.90
278.20,59.80,33.90,30.80,27.70,44.00,2.40,0.00,108.90
278.30,59.80,33.90,30.80,27.70,43.70,2.20,0.00,108.90
278.40,59.70,34.10,30.80,27.60,43.90,3.60,0.00,108.90
278.50,59.70,34.10,30.90,27.60,43.70,2.50,0.00,109.10
278.60,59.70,34.10,30.90,27.60,43.70,2.40,0.00,109.10
278.70,59.70,34.10,30.80,27.60,43.70,2.40,0.00,109.10
278.80,59.70,34.10,30.80,27.60,43.40,2.50,0.00,109.10
278.90,59.70,34.10,30.90,27.70,44.00,1.90,0.00,109.10
279.00,59.80,34.10,30.80,27.60,43.90,1.90,0.00,109.10
279.10,59.80,34.10,30.80,27.60,43.60,2.40,0.00,109.10
279.20,59.70,34.10,30.70,27.70,43.70,2.20,0.00,109.10
279.30,59.70,34.00,30.70,27.60,43.40,2.20,0.00,109.10
279.40,59.70,34.00,30.70,27.60,43.70,0.20,0.00,109.10
279.50,59.90,34.00,30.80,27.60,44.20,2.50,0.00,109.30
279.60,59.80,34.10,30.80,27.60,44.20,2.50,0.00,109.30
279.70,59.80,34.10,30.80,27.60,43.70,2.40,0.00,109.30
279.80,59.70,34.20,30.90,27.70,43.70,2.00,0.00,109.30
279.90,59.70,34.20,30.90,27.70,43.70,2.20,0.00,109.30
280.00,59.80,34.10,30.90,27.70,43.70,1.90,0.00,109.30
280.10,59.60,34.10,30.70,27.70,44.40,1.70,0.00,109.30
280.20,59.60,34.10,30.70,27.70,43.60,2.00,0.00,109.30
280.30,59.60,34.10,30.70,27.70,43.90,2.20,0.00,109.30
280.40,59.60,34.00,30.60,27.60,44.00,2.00,0.00,109.30
280.50,59.60,34.00,30.60,27.60,44.00,2.20,0.00,109.50
280.60,59.80,34.10,30.80,27.70,44.00,2.20,0.00,109.50
280.70,59.60,34.00,30.70,27.60,43.60,2.00,0.00,109.50
280.80,59.60,34.00,30.70,27.60,44.00,2.00,0.00,109.50
280.90,59.70,34.20,30.70,27.70,43.90,3.00,0.00,109.50
281.00,59.70,34.10,30.80,27.70,44.20,1.90,0.00,109.50
281.10,59.70,34.10,30.80,27.70,43.70,2.20,0.00,109.50
281.20,59.80,34.20,30.80,27.60,43.30,2.20,0.00,109.50
281.30,59.80,34.20,30.80,27.60,43.70,2.40,0.00,109.50
281.40,59.70,34.10,30.80,27.70,44.00,2.50,0.00,109.50
281.50,59.60,34.10,30.70,27.50,44.00,2.50,0.00,109.70
281.60,59.60,34.10,30.70,27.50,43.70,2.40,0.00,109.70
