Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ),
0,36.3,36.1,32.9,29.6,69.4,2.5,0,0,
0.1,36.2,36.1,32.8,29.6,69.4,2.4,0,0,
0.2,36.2,36.1,32.8,29.6,69.3,2.2,0,0,
0.3,36.3,36.3,32.9,29.6,69.4,2.2,0,0,
0.4,36.2,36,32.8,29.6,69.3,2.5,0,0,
0.5,36.2,36,32.8,29.6,69.3,2.2,0,0,36.26363636
0.6,36.4,36.2,32.8,29.9,69,2.5,0,0,36.25454545
0.7,36.3,36.2,32.9,29.6,69.4,2.8,0,0,36.27272727
0.8,36.3,36.2,32.9,29.6,69.3,2.5,0,0,36.28181818
0.9,36.3,36.2,32.7,29.6,69.1,3.3,0,0,36.28181818
1,36.2,36.2,32.7,29.5,69.3,2.2,0,0,36.29090909
1.1,36.2,36.2,32.7,29.5,69.9,2.2,0,0,36.3
1.2,36.4,36.3,33,29.7,68.8,2.7,0,0,36.3
1.3,36.3,36.2,32.8,29.7,69.1,2.5,0,0,36.3
1.4,36.3,36.2,32.8,29.7,69.3,2.2,0,0,36.3
1.5,36.3,36.2,32.7,29.6,69.1,2.5,0,0,36.3
1.6,36.3,36.2,32.7,29.6,69.1,2.7,0,0,36.30909091
1.7,36.4,36.3,32.9,29.7,69.7,2.2,0,0,36.31818182
1.8,36.3,36.3,32.9,29.7,69,2.2,0,0,36.3
1.9,36.3,36.3,32.9,29.7,69.1,2.4,0,0,36.29090909
2,36.3,36.1,32.9,29.8,69.3,2.2,0,0,36.28181818
2.1,36.3,36.1,32.8,29.7,69.3,2.2,0,0,36.28181818
2.2,36.3,36.1,32.8,29.7,69.3,2.2,0,0,36.27272727
2.3,36.2,36.2,32.8,29.6,69.4,2.7,0,0,36.25454545
2.4,36.2,36.2,32.9,29.6,69.3,2.7,0,0,36.24545455
2.5,36.2,36.2,32.9,29.6,69.1,2.2,0,0,36.24545455
2.6,36.3,36.2,32.8,29.8,69.1,2.2,0,0,36.24545455
2.7,36.2,36.1,32.6,29.6,69.1,2.5,0,0,36.23636364
2.8,36.2,36.1,32.6,29.6,69.4,2.5,0,0,36.23636364
2.9,36.2,36.1,32.9,29.7,69,2.4,0,0,36.24545455
3,36.3,36.2,32.8,29.6,69.7,2.2,0,0,36.24545455
3.1,36.3,36.2,32.8,29.6,69.7,2.2,0,0,36.24545455
3.2,36.2,36.2,32.8,29.6,66.8,2.5,0,0,36.24545455
3.3,36.3,36.1,32.7,29.6,69.3,3,0,0,36.25454545
3.4,36.3,36.1,32.7,29.6,69.1,2.4,0,0,36.26363636
3.5,36.2,36.2,32.9,29.6,69.4,2.4,0,0,36.27272727
3.6,36.2,36.2,32.9,29.6,69.1,2.4,0,0,36.27272727
3.7,36.3,36.2,32.9,29.7,69.6,3.6,0,0,36.27272727
3.8,36.3,36.2,32.7,29.7,69.4,2,0,0,36.28181818
3.9,36.3,36.2,32.7,29.7,69,2.2,0,0,36.27272727
4,36.3,36.3,32.8,29.7,69,2.2,0,0,36.26363636
4.1,36.3,36.2,32.7,29.8,68.8,2.4,0,0,36.28181818
4.2,36.3,36.2,32.7,29.8,69,2.2,0,0,36.3
4.3,36.3,36.2,32.7,29.6,69,2.4,0,0,36.29090909
4.4,36.2,36.2,32.8,29.7,70.1,2,0,0,36.3
4.5,36.2,36.2,32.8,29.7,69.6,2.4,0,0,36.30909091
4.6,36.4,36.3,32.8,29.7,69.1,2.4,0,0,36.29090909
4.7,36.4,36.3,32.8,29.7,69.1,2.5,0,0,36.29090909
4.8,36.2,36.1,32.8,29.6,69,2.4,0,0,36.29090909
4.9,36.4,36.2,32.9,29.8,69.1,2.2,0,0,36.3
5,36.4,36.2,32.9,29.8,68.8,2.5,0,0,36.30909091
5.1,36.1,36.1,32.8,29.7,68.8,2,0,0,36.31818182
5.2,36.3,36.3,32.8,29.7,70.2,1.9,0,0,36.30909091
5.3,36.3,36.3,32.8,29.7,69.6,2.4,0,0,36.3
5.4,36.4,36.2,32.9,29.7,69.1,2,0,0,36.3
5.5,36.3,36.2,32.9,29.7,69.3,2.2,0,0,36.29090909
5.6,36.3,36.2,32.9,29.7,69.3,2.2,0,0,36.28181818
5.7,36.3,36.1,32.8,29.7,69.1,2,0,0,36.28181818
5.8,36.3,36.1,32.8,29.7,69.4,3.6,0,0,36.28181818
5.9,36.2,36.1,32.8,29.6,69.4,3.6,0,0,36.28181818
6,36.3,36.2,32.8,29.7,69,2,0,0,36.27272727
6.1,36.3,36.2,32.8,29.7,69.1,2.5,0,0,36.26363636
6.2,36.1,36,32.8,29.6,69.3,1.9,0,0,36.25454545
6.3,36.3,36.2,32.8,29.7,69.4,2.4,0,0,36.24545455
6.4,36.3,36.2,32.8,29.7,68.8,2.5,0,0,36.24545455
6.5,36.3,36.3,32.9,29.8,69.3,2.5,0,0,36.25454545
6.6,36.2,36.2,32.7,29.6,69.1,2.2,0,0,36.23636364
6.7,36.2,36.2,32.7,29.6,69.1,2,0,0,36.21818182
6.8,36.2,36.2,32.9,29.7,69.1,2,0,0,36.22727273
6.9,36.3,36.1,32.8,29.6,69.3,2.4,0,0,36.21818182
7,36.3,36.1,32.8,29.6,69.4,2.5,0,0,36.20909091
7.1,36.1,36.1,32.9,29.6,69.1,2.4,0,0,36.19090909
7.2,36.1,36.1,32.9,29.6,69.1,2.4,0,0,36.2
7.3,36.2,36.1,32.8,29.6,69.1,2.5,0,0,36.20909091
7.4,36.2,36.1,32.8,29.6,69.3,2.7,0,0,36.20909091
7.5,36.2,36.1,32.8,29.6,68.8,2.8,0,0,36.21818182
7.6,36.1,35.9,32.7,29.6,69.1,2.4,0,0,36.22727273
7.7,36.3,36.1,32.9,29.7,69.3,2,0,0,36.22727273
7.8,36.3,36.1,32.9,29.7,69.3,2,0,0,36.23636364
7.9,36.2,36,32.8,29.6,69.3,3.6,0,0,36.23636364
8,36.4,36.1,32.9,29.6,69.1,2.4,0,0,36.24545455
8.1,36.4,36.1,32.9,29.6,69.6,2.7,0,0,36.24545455
8.2,36.1,36.1,32.8,29.5,69.1,2.8,0,0,36.25454545
8.3,36.2,36,32.9,29.6,69.1,1.9,0,0,36.24545455
8.4,36.2,36,32.9,29.6,69.3,2.7,0,0,36.23636364
8.5,36.3,36,32.8,29.6,69.1,2.4,0,0,36.22727273
8.6,36.2,36.1,32.8,29.6,69.3,2.7,0,0,36.2
8.7,36.2,36.1,32.8,29.6,69.3,2.7,0,0,36.18181818
8.8,36.2,36,32.8,29.6,69.1,2.2,0,0,36.19090909
8.9,36.2,36,32.8,29.6,69.4,2.4,0,0,36.19090909
9,36.1,36.1,32.8,29.6,69.6,2.2,0,0,36.19090909
9.1,36.1,36.1,32.8,29.6,69.3,2.4,0,0,36.19090909
9.2,36.2,36.1,32.8,29.6,67,2.5,0,0,36.2
9.3,36.2,35.9,32.7,29.5,69,2.2,0,0,36.2
9.4,36.2,35.9,32.7,29.5,69.1,2.8,0,0,36.19090909
9.5,36.2,36.1,32.9,29.7,69.1,1.7,0,0,36.2
9.6,36.3,36.2,32.8,29.6,69.7,2.4,0,0,36.21818182
9.7,36.3,36.2,32.8,29.6,69.7,2.4,0,0,36.23636364
9.8,36.2,36,32.7,29.6,68.8,2.2,0,0,36.24545455
9.9,36.1,35.9,32.6,29.5,69.3,1.9,0,0,36.24545455
10,36.3,36,32.8,29.8,69.3,2.2,0,0,36.24545455
10.1,36.3,36,32.8,29.8,69.3,2,0,0,36.24545455
10.2,36.3,36.1,32.8,29.7,69.3,2.2,0,0,36.23636364
10.3,36.3,36.1,32.8,29.7,69.3,2.2,0,0,36.22727273
10.4,36.2,36,32.8,29.7,69.1,2.5,0,0,36.21818182
10.5,36.2,36,32.9,29.7,69.1,2,0,0,36.20909091
10.6,36.2,36,32.9,29.7,68.8,2,0,0,36.2
10.7,36.2,36.1,32.8,29.7,68.8,2,0,0,36.19090909
10.8,36.2,36.1,32.8,29.7,68.8,1.9,0,0,36.19090909
10.9,36.1,36,32.7,29.6,69.3,2.2,0,0,36.19090909
11,36,36,32.8,29.6,69.1,2.2,0,0,36.19090909
11.1,36.2,35.9,32.8,29.6,69.1,2.4,0,0,36.18181818
11.2,36.2,35.9,32.8,29.6,69.4,2.5,0,0,36.17272727
11.3,36.3,36,32.8,29.6,69.6,2.2,0,0,36.19090909
11.4,36.3,36,32.8,29.6,69.6,1.9,0,0,36.18181818
11.5,36.2,36.1,32.7,29.6,68.8,2.5,0,0,36.18181818
11.6,36.1,35.9,32.7,29.6,68.8,2.5,0,0,36.19090909
11.7,36.1,35.9,32.7,29.6,69.4,2,0,0,36.2
11.8,36.4,36.1,32.9,29.8,67.7,2.4,0,0,36.20909091
11.9,36.1,36.1,32.8,29.6,69.3,1.9,0,0,36.2
12,36.1,36.1,32.8,29.6,70.4,1.9,0,0,36.19090909
12.1,36.1,36,32.8,29.7,70.5,2,0,0,36.19090909
12.2,36.3,36.1,32.9,29.7,69.3,2,0,0,36.20909091
12.3,36.3,36.1,32.9,29.7,69.4,2,0,0,36.22727273
12.4,36.2,36.1,32.8,29.7,69.4,2,0,0,36.20909091
12.5,36.2,36,32.7,29.6,69.4,2,0,0,36.21818182
12.6,36.2,36,32.7,29.6,69.1,2.2,0,0,36.22727273
12.7,36.3,36.1,32.9,29.7,69.6,2.4,0,2,36.23636364
12.8,36.3,36.1,32.9,29.7,68.7,2.5,0,2,36.22727273
12.9,36.2,36.1,32.8,29.6,69.4,2,0,2,36.21818182
13,36.2,35.9,32.8,29.7,69,2.4,0,2,36.20909091
13.1,36.2,35.9,32.8,29.7,69.6,2.4,0,2,36.20909091
13.2,36.2,36,32.8,29.7,69.4,2.2,0,2,36.20909091
13.3,36.2,36,32.9,29.6,69.3,2.4,0,2,36.19090909
13.4,36.2,36,32.9,29.6,69.1,2.2,0,2,36.17272727
13.5,36.1,35.9,32.7,29.6,69.1,2.2,0,2,36.16363636
13.6,36.2,35.9,32.7,29.6,68.8,2,0,2,36.15454545
13.7,36.2,35.9,32.7,29.6,69.3,2,0,4,36.14545455
13.8,36.1,36.2,32.8,29.6,69,2.4,0,4,36.14545455
13.9,36.1,35.9,32.7,29.6,69.3,2,0,4,36.14545455
14,36.1,35.9,32.7,29.6,69.4,2.4,0,4,36.14545455
14.1,36.1,36.1,32.7,29.7,69.3,2.4,0,4,36.16363636
14.2,36.1,36.1,32.7,29.7,69.1,2,0,4,36.17272727
14.3,36.2,36,32.8,29.7,69,2.4,0,4,36.18181818
14.4,36.2,36,32.8,29.7,69.4,2.5,0,4,36.20909091
14.5,36.2,36,32.8,29.7,69.4,2.2,0,4,36.23636364
14.6,36.3,36,32.8,29.6,67.7,2.5,0,4,36.26363636
14.7,36.3,36.1,32.8,29.6,69.1,2.5,0,6,36.29090909
14.8,36.3,36.1,32.8,29.6,69.1,2.5,0,6,36.32727273
14.9,36.4,36.1,32.9,29.8,69.6,2,0,6,36.35454545
15,36.4,36.1,32.8,29.6,69,2.5,0,6,36.39090909
15.1,36.4,36.1,32.8,29.6,69.1,2,0,6,36.42727273
15.2,36.4,36,32.7,29.6,69.1,2.4,0,6,36.45454545
15.3,36.5,36.1,32.8,29.7,69.4,2.8,0,6,36.48181818
15.4,36.5,36.1,32.8,29.7,69.4,2.8,0,6,36.50909091
15.5,36.6,36,32.8,29.7,69.3,2.5,0,6,36.52727273
15.6,36.6,36,32.8,29.7,69.6,2.4,0,6,36.56363636
15.7,36.6,35.9,32.8,29.6,69.3,2.7,0,8,36.6
15.8,36.6,36,32.8,29.7,69.6,2.4,0,8,36.62727273
15.9,36.6,36,32.8,29.7,69.9,2.2,0,8,36.64545455
16,36.6,35.9,32.8,29.4,69.3,2.4,0,8,36.68181818
16.1,36.8,36.1,32.8,29.7,69.1,2.4,0,8,36.7
16.2,36.8,36.1,32.8,29.7,69.4,2.7,0,8,36.71818182
16.3,36.7,36,32.7,29.7,69.4,2.7,0,8,36.76363636
16.4,36.7,36,32.7,29.7,69.3,2.8,0,8,36.80909091
16.5,36.9,36,32.9,29.6,69.6,2.7,0,8,36.85454545
16.6,36.8,36,32.8,29.5,69.7,2.2,0,8,36.89090909
16.7,36.8,36,32.8,29.5,69.3,2.2,0,10,36.90909091
16.8,37.1,36,32.9,29.8,69.6,2.5,0,10,36.92727273
16.9,37.1,36.1,32.9,29.7,69.6,2.2,0,10,36.96363636
17,37.1,36.1,32.9,29.7,69.6,2.2,0,10,37
17.1,37,36,32.7,29.5,67.3,2.4,0,10,37.01818182
17.2,37,36,32.7,29.5,67.3,2.4,0,10,37.06363636
17.3,37,36,32.7,29.5,69.6,2.4,0,10,37.11818182
17.4,37.1,36.1,32.8,29.7,69.3,2.4,0,10,37.14545455
17.5,37.1,36,32.7,29.6,69.7,2.4,0,10,37.19090909
17.6,37.1,36,32.7,29.6,69.6,2.4,0,10,37.22727273
17.7,37.3,36,32.8,29.6,69.6,1.9,0,12,37.27272727
17.8,37.4,36.1,32.8,29.6,69.4,2.4,0,12,37.32727273
17.9,37.4,36.1,32.8,29.6,68.2,2.4,0,12,37.37272727
18,37.6,36.1,32.8,29.7,69.9,2,0,12,37.40909091
18.1,37.5,36,32.7,29.6,69.9,2,0,12,37.46363636
18.2,37.5,36,32.7,29.6,69.6,2.4,0,12,37.52727273
18.3,37.6,36.1,32.7,29.9,70.1,2.2,0,12,37.57272727
18.4,37.5,36,32.8,29.6,70.2,2.2,0,12,37.62727273
18.5,37.5,36,32.8,29.6,69.7,2,0,12,37.67272727
18.6,37.7,36.2,32.9,29.7,69.6,2.7,0,12,37.7
18.7,37.8,36.1,32.8,29.7,69.6,2,0,14,37.73636364
18.8,37.8,36.1,32.8,29.7,69.7,2.7,0,14,37.78181818
18.9,38,36.1,32.8,29.6,69.1,2,0,14,37.81818182
19,37.9,36,32.8,29.6,69.1,2,0,14,37.87272727
19.1,37.9,36,32.8,29.6,70.1,2.4,0,14,37.93636364
19.2,37.9,36,32.8,29.6,69.9,2.4,0,14,37.98181818
19.3,38,36.1,32.9,29.8,69.7,2,0,14,38.01818182
19.4,38,36.1,32.9,29.8,69.9,2.4,0,14,38.05454545
19.5,38.1,36,32.7,29.6,70.1,2.5,0,14,38.07272727
19.6,38.2,36,32.8,29.7,70.2,1.1,0,14,38.10909091
19.7,38.2,36,32.8,29.7,70.1,2.5,0,16,38.14545455
19.8,38.2,36.1,32.8,29.6,70.1,2,0,16,38.18181818
19.9,38.2,36.1,32.8,29.6,70.1,2.2,0,16,38.21818182
20,38.2,36.1,32.7,29.6,70.1,2.2,0,16,38.25454545
20.1,38.3,35.9,32.8,29.6,69.7,2.5,0,16,38.28181818
20.2,38.3,35.9,32.8,29.6,69.9,2.7,0,16,38.31818182
20.3,38.3,36,32.8,29.6,70.1,2.2,0,16,38.35454545
20.4,38.4,36,32.8,29.7,70.1,2.5,0,16,38.39090909
20.5,38.4,36,32.8,29.7,70.5,2,0,16,38.43636364
20.6,38.4,36.1,32.8,29.6,70.1,1.9,0,16,38.48181818
20.7,38.6,36.1,32.8,29.7,70.1,2.5,0,16,38.53636364
20.8,38.6,36.1,32.8,29.7,70.4,2.4,0,18,38.60909091
20.9,38.6,36,32.8,29.5,70.4,2.4,0,18,38.68181818
21,38.7,36.1,32.8,29.7,68.4,2.2,0,18,38.73636364
21.1,38.7,36.1,32.8,29.7,70.2,2.2,0,18,38.79090909
21.2,38.9,36.1,32.8,29.7,70.2,2.4,0,18,38.84545455
21.3,39.1,36.2,33,29.8,70.1,2.2,0,18,38.9
21.4,39.1,36.2,33,29.8,70.4,2.4,0,18,38.95454545
21.5,39,36,32.9,29.6,70.5,2.5,0,18,39.01818182
21.6,39,36,32.9,29.6,70.2,3.3,0,18,39.07272727
21.7,39,36.1,32.8,29.6,70.4,1.9,0,18,39.12727273
21.8,39.2,36.1,32.8,29.7,70.4,1.9,0,20,39.17272727
21.9,39.2,36.1,32.8,29.7,70.2,2.4,0,20,39.20909091
22,39.3,36.1,32.7,29.7,70.5,2.5,0,20,39.24545455
22.1,39.3,36.1,32.9,29.6,70.5,2.7,0,20,39.29090909
22.2,39.3,36.1,32.9,29.6,70.2,2.2,0,20,39.33636364
22.3,39.4,36,32.8,29.6,70.5,2.2,0,20,39.38181818
22.4,39.5,36.1,32.9,29.7,71,1.9,0,20,39.42727273
22.5,39.5,36.1,32.9,29.7,70.2,2,0,20,39.47272727
22.6,39.5,36,32.8,29.6,70.2,2,0,20,39.50909091
22.7,39.5,36,32.7,29.6,70.4,2.4,0,20,39.55454545
22.8,39.5,36,32.7,29.6,70.4,2.2,0,22,39.6
22.9,39.7,36.1,32.8,29.8,70.5,2.4,0,22,39.64545455
23,39.7,36.1,32.8,29.8,70.7,2,0,22,39.7
23.1,39.7,36.1,32.9,29.6,69.1,2.4,0,22,39.75454545
23.2,39.8,36.1,32.8,29.6,71.1,1.7,0,22,39.8
23.3,39.8,36.1,32.8,29.6,70.2,2.2,0,22,39.84545455
23.4,39.9,36.1,32.8,29.7,70.2,2.2,0,22,39.89090909
23.5,40.1,36.1,32.9,29.8,69.9,2,0,22,39.93636364
23.6,40.1,36.1,32.9,29.8,70.4,2.5,0,22,39.99090909
23.7,40,36,32.7,29.7,70.4,2.5,0,22,40.04545455
23.8,40,36,32.7,29.5,70.8,2.5,0,24,40.09090909
23.9,40,36,32.7,29.5,70.8,3.1,0,24,40.13636364
24,40.2,36.1,32.9,29.7,70.7,2.5,0,24,40.17272727
24.1,40.3,36,32.8,29.7,70.5,2.7,0,24,40.19090909
24.2,40.3,36,32.8,29.7,70.2,2.5,0,24,40.23636364
24.3,40.3,36,32.8,29.6,70.7,2.2,0,24,40.29090909
24.4,40.3,36,32.8,29.6,70.7,3.1,0,24,40.34545455
24.5,40.3,36,32.8,29.6,70.7,2.2,0,24,40.4
24.6,40.3,36,32.8,29.6,70.7,2.2,0,24,40.43636364
24.7,40.6,35.9,32.8,29.6,70.8,2,0,24,40.46363636
24.8,40.6,35.9,32.8,29.6,70.5,2.4,0,26,40.51818182
24.9,40.6,36,32.8,29.6,71,2.4,0,26,40.57272727
25,40.6,36,32.9,29.6,71,2.2,0,26,40.62727273
25.1,40.6,36,32.9,29.6,71.1,2.4,0,26,40.67272727
25.2,40.6,36,32.8,29.6,70.8,2.7,0,26,40.71818182
25.3,40.9,36,32.9,29.8,70.7,2.4,0,26,40.75454545
25.4,40.9,36,32.9,29.8,70.7,2,0,26,40.8
25.5,40.9,36,32.8,29.6,70.7,2,0,26,40.84545455
25.6,40.8,36.1,32.8,29.6,70.8,2.2,0,26,40.88181818
25.7,40.8,36.1,32.8,29.6,71,2.5,0,26,40.93636364
25.8,41,36,32.8,29.7,71.1,2.8,0,28,40.99090909
25.9,41.1,36.1,32.9,29.6,71.3,2.5,0,28,41.01818182
26,41.1,36.1,32.9,29.6,70.8,2.4,0,28,41.04545455
26.1,41,35.9,32.6,29.6,71,2.8,0,28,41.09090909
26.2,41.2,36,32.7,29.6,71.3,2.4,0,28,41.15454545
26.3,41.2,36,32.7,29.6,71,2.2,0,28,41.21818182
26.4,41.2,36.1,32.8,29.7,71,2.2,0,28,41.27272727
26.5,41.2,36.1,32.8,29.7,70.5,2.5,0,28,41.31818182
26.6,41.4,36.1,32.8,29.6,70.7,2.4,0,28,41.37272727
26.7,41.5,35.9,32.6,29.6,71.1,2.7,0,28,41.42727273
26.8,41.5,35.9,32.6,29.6,71.3,2.4,0,30,41.46363636
26.9,41.6,36,32.8,29.7,70.8,1.9,0,30,41.52727273
27,41.6,36,32.8,29.7,71.4,2.4,0,30,41.59090909
27.1,41.7,36,32.8,29.8,71.3,2.4,0,30,41.65454545
27.2,41.6,36,32.8,29.7,71.3,2,0,30,41.70909091
27.3,41.6,36,32.8,29.7,71.3,2,0,30,41.76363636
27.4,41.9,35.9,32.8,29.7,71,2.8,0,30,41.81818182
27.5,41.9,35.9,32.8,29.7,70.8,2,0,30,41.85454545
27.6,41.9,35.9,32.8,29.7,71.1,2.4,0,30,41.89090909
27.7,42,36,32.8,29.7,71.6,2.4,0,30,41.93636364
27.8,42.1,35.9,32.7,29.7,71.4,2.5,0,31.9,42.00909091
27.9,42.1,35.9,32.7,29.7,71.3,2.2,0,31.9,42.08181818
28,42,35.9,32.7,29.5,71,2,0,31.9,42.12727273
28.1,42,35.9,32.7,29.5,71,1.9,0,31.9,42.17272727
28.2,42.2,35.9,32.8,29.7,71.4,2.4,0,31.9,42.21818182
28.3,42.4,35.9,32.9,29.7,71.4,2.4,0,31.9,42.26363636
28.4,42.4,36,32.8,29.7,71.4,2.2,0,31.9,42.31818182
28.5,42.4,36,32.8,29.7,71.4,2.2,0,31.9,42.37272727
28.6,42.4,35.9,32.8,29.6,71,1.9,0,31.9,42.44545455
28.7,42.4,35.9,32.8,29.6,71,2.5,0,31.9,42.50909091
28.8,42.5,36,32.8,29.7,71.4,2,0,33.8,42.55454545
28.9,42.7,35.9,32.7,29.7,71.1,2.2,0,33.8,42.6
29,42.7,35.9,32.7,29.7,71.3,1.7,0,33.8,42.66363636
29.1,42.8,35.9,32.7,29.6,71.1,2.7,0,33.8,42.72727273
29.2,42.7,35.9,32.8,29.7,71.1,2.7,0,33.8,42.78181818
29.3,42.7,35.9,32.8,29.7,71.3,2.2,0,33.8,42.82727273
29.4,42.9,36,32.8,29.7,71.7,2.2,0,33.8,42.86363636
29.5,43.1,36,32.7,29.6,71.1,2,0,33.8,42.90909091
29.6,43.1,36,32.7,29.6,71.4,2,0,33.8,42.95454545
29.7,43,36,32.8,29.6,71.3,2.4,0,33.8,42.99090909
29.8,42.9,35.8,32.7,29.6,71.4,2,0,35.6,43.05454545
29.9,42.9,35.8,32.7,29.6,71.3,2.5,0,35.6,43.10909091
30,43.2,36,32.9,29.7,71.3,2.8,0,35.6,43.14545455
30.1,43.2,36,32.8,29.7,71.3,2.4,0,35.6,43.17272727
30.2,43.2,36,32.8,29.7,71.3,2.4,0,35.6,43.20909091
30.3,43.4,35.9,32.9,29.7,71,2.5,0,35.6,43.25454545
30.4,43.3,36,32.8,29.7,71.7,2.2,0,35.6,43.30909091
30.5,43.3,36,32.8,29.7,71.4,2.2,0,35.6,43.36363636
30.6,43.4,36,32.9,29.8,71.4,2.4,0,35.6,43.41818182
30.7,43.5,36,32.9,29.7,71.6,2,0,35.6,43.47272727
30.8,43.5,36,32.9,29.7,71.6,1.9,0,37.4,43.53636364
30.9,43.5,35.9,32.8,29.6,71.7,2.8,0,37.4,43.58181818
31,43.5,35.9,32.8,29.6,71.9,2.2,0,37.4,43.63636364
31.1,43.8,36,32.8,29.7,71.9,2.2,0,37.4,43.69090909
31.2,43.8,35.9,32.7,29.6,71.7,2,0,37.4,43.74545455
31.3,43.9,36,32.7,29.7,71.4,2.5,0,37.4,43.80909091
31.4,43.9,36,32.7,29.7,71.4,2.7,0,37.4,43.87272727
31.5,43.9,36,32.7,29.6,71.7,2.2,0,37.4,43.93636364
31.6,43.9,36,32.7,29.6,71.7,2.2,0,37.4,44.00909091
31.7,44,35.9,32.9,29.7,71.9,2.4,0,37.4,44.05454545
31.8,44.2,36.1,32.8,29.7,71.7,1.9,0,39.2,44.10909091
31.9,44.2,36.1,32.8,29.7,71.9,2.5,0,39.2,44.14545455
32,44.2,35.9,32.8,29.6,71.9,2.5,0,39.2,44.18181818
32.1,44.3,35.9,32.8,29.7,71.6,2,0,39.2,44.23636364
32.2,44.3,35.9,32.8,29.7,71.7,1.9,0,39.2,44.27272727
32.3,44.4,35.9,32.8,29.7,71.3,2.7,0,39.2,44.3
32.4,44.3,36.1,32.9,29.8,71.7,2.5,0,39.2,44.32727273
32.5,44.3,36.1,32.9,29.8,71.6,2.4,0,39.2,44.37272727
32.6,44.5,36,32.8,29.7,71.9,2.2,0,39.2,44.41818182
32.7,44.3,36,32.9,29.7,71.3,2.2,0,39.2,44.44545455
32.8,44.3,36,32.9,29.7,71.7,2.2,0,40.9,44.49090909
32.9,44.5,36,32.9,29.8,71.7,2.2,0,40.9,44.52727273
33,44.7,36,32.8,29.7,71.4,2.2,0,40.9,44.59090909
33.1,44.7,36,32.8,29.7,72.1,2.2,0,40.9,44.65454545
33.2,44.6,36,32.8,29.6,71.7,2,0,40.9,44.70909091
33.3,44.8,36.1,32.8,29.8,71.7,2,0,40.9,44.78181818
33.4,44.8,36.1,32.8,29.8,70.8,2.5,0,40.9,44.85454545
33.5,45,35.9,32.8,29.6,71.6,1.7,0,40.9,44.91818182
33.6,45,35.9,32.8,29.6,71.6,2.5,0,40.9,44.98181818
33.7,45.1,36,32.8,29.7,71.9,2.2,0,40.9,45.04545455
33.8,45.1,36,32.8,29.7,71.9,2.5,0,42.5,45.10909091
33.9,45.1,36,32.8,29.7,71.9,2.5,0,42.5,45.15454545
34,45.2,36.1,32.8,29.7,71.9,3.1,0,42.5,45.21818182
34.1,45.4,36,32.9,29.8,72.2,2.7,0,42.5,45.25454545
34.2,45.4,36,32.9,29.8,71.9,2.2,0,42.5,45.29090909
34.3,45.3,36,32.8,29.7,72.7,2,0,42.5,45.33636364
34.4,45.3,36,32.8,29.7,71.7,2,0,42.5,45.37272727
34.5,45.5,35.9,32.8,29.7,71.9,2.2,0,42.5,45.40909091
34.6,45.4,36.1,32.9,29.8,72.2,2.5,0,42.5,45.43636364
34.7,45.4,36.1,32.9,29.8,71.6,2.2,0,42.5,45.44545455
34.8,45.6,35.9,32.8,29.8,71.6,2.2,0,44.1,45.45454545
34.9,45.5,36,32.8,29.6,71.4,1.9,0,44.1,45.49090909
35,45.5,36,32.8,29.6,72.2,1.4,0,44.1,45.55454545
35.1,45.5,36,32.9,29.7,71.6,2.4,0,44.1,45.6
35.2,45.5,35.9,32.8,29.6,72.2,2.2,0,44.1,45.65454545
35.3,45.5,35.9,32.8,29.6,72.2,2.7,0,44.1,45.70909091
35.4,45.7,36,32.8,29.6,72.5,2.5,0,44.1,45.74545455
35.5,46,36,32.9,29.7,72.2,2.7,0,44.1,45.8
35.6,46,36,32.9,29.7,72.2,2.4,0,44.1,45.85454545
35.7,46,36,32.8,29.7,72.4,2.5,0,44.1,45.91818182
35.8,46,36,32.8,29.7,72.4,2.2,0,45.7,46.00909091
35.9,46,35.9,32.7,29.5,71.9,2.2,0,45.7,46.1
36,46.1,35.9,32.8,29.6,72.4,2.7,0,45.7,46.14545455
36.1,46.1,35.9,32.8,29.6,71.9,2.7,0,45.7,46.19090909
36.2,46.2,35.9,32.8,29.6,72.1,1.9,0,45.7,46.23636364
36.3,46.5,36,32.8,29.6,72.2,2.2,0,45.7,46.28181818
36.4,46.5,36,32.8,29.6,72.4,2.5,0,45.7,46.32727273
36.5,46.2,35.8,32.6,29.6,71.7,2.4,0,45.7,46.38181818
36.6,46.5,35.9,32.8,29.6,72.4,2.2,0,45.7,46.43636364
36.7,46.5,35.9,32.8,29.6,72.4,2.2,0,45.7,46.49090909
36.8,46.5,35.9,32.8,29.7,72.4,2.4,0,47.2,46.53636364
36.9,46.5,35.9,32.8,29.7,72.1,2.5,0,47.2,46.57272727
37,46.6,36,32.7,29.6,72.4,2.5,0,47.2,46.60909091
37.1,46.7,35.9,32.8,29.6,72.5,2.4,0,47.2,46.66363636
37.2,46.7,35.9,32.8,29.6,72.1,2.2,0,47.2,46.7
37.3,46.7,35.9,32.9,29.6,72.2,2.5,0,47.2,46.73636364
37.4,46.9,35.9,32.8,29.7,72.1,2,0,47.2,46.77272727
37.5,46.9,35.9,32.8,29.7,72.2,2.2,0,47.2,46.82727273
37.6,46.8,35.9,32.7,29.7,72.1,2.4,0,47.2,46.89090909
37.7,46.9,35.8,32.8,29.5,72.1,2.4,0,47.2,46.94545455
